,clim_gamma,clim_c1,clim_c2,clim_kappa1,clim_kappa2,clim_epsilon,clim_sigma_eta,clim_sigma_xi,clim_F_4xCO2,cc_r0,cc_rU,cc_rT,cc_rA,ari_BC,ari_OC,ari_Sulfur,ari_NOx,ari_VOC,ari_NH3,ari_CH4,ari_N2O,ari_Equivalent effective stratospheric chlorine,aci_shape_so2,aci_shape_bc,aci_shape_oc,aci_beta,o3_CH4,o3_N2O,o3_Equivalent effective stratospheric chlorine,o3_CO,o3_VOC,o3_NOx,fscale_CH4,fscale_N2O,fscale_minorGHG,fscale_Stratospheric water vapour,fscale_Land use,fscale_Volcanic,fscale_solar_amplitude,fscale_Light absorbing particles on snow and ice,fscale_CO2,cc_co2_concentration_1750,seed
377408,2.640777023002264,7.981014017889357,114.1742372339339,0.7874328931165446,0.8197475152781624,1.4673345139155385,0.5748382994827829,0.3529481462222469,7.347944504517018,28.24437420512206,0.0078860986802969,1.8049765555557695,0.0031171832455915,0.031566694050159,-0.0048231707174826,-0.0005218685308077,-5.635327694444885e-05,4.677799230182622e-07,-0.0006155412290682,-8.735557027127092e-07,-2.141549465646733e-05,-8.642688088128504e-06,0.0003641738996246,0.002568890525189,3.8293140713080254e-14,-26.27918334677827,0.0002190739612627,0.0012020546969525,-0.0001933820540628,4.020718234706944e-05,3.896072868844673e-05,0.0023670765888669,1.007928272338131,1.034020672338281,1.0390556965396596,0.4311482458525767,0.9266259820013822,1.048381852269609,0.7865038747928457,2.0155399980333395,0.95330356952888,276.6292935409894,151941555
380267,2.0857834222511493,7.703964602767808,79.93466004674016,0.8403668857722397,0.7516647419738137,2.1744397862190774,0.9184931295659612,0.6958516117003248,9.86616961182878,29.23997360712021,0.0059377830977321,1.855680337367094,0.0034059214368362,0.0210067138553167,-0.0024415589567029,-0.0041079938326166,-4.399163376529641e-05,-7.700584387363515e-06,-0.0005140363138035,-1.3454984518138e-06,-2.6231041205170508e-05,-7.840430421605004e-06,0.0004352165655283,1.162650005336162e-71,0.0015976768777308,-11.609843071439943,0.0002431982122561,0.0011095550182263,-2.5186243545694034e-05,-1.0807244853748002e-05,-0.0002328509953295,0.0017143464205377,0.9787030384610896,0.9000153199474884,0.9721401829511784,1.3467053658039867,0.8772390216373696,1.0745387402615,0.6610401612917972,0.4786934791991359,1.0920985408578936,278.6094600237709,153082296
383038,3.385984103550183,8.112517826576198,128.64535942244837,1.938119980810889,0.9389344906714194,1.031135708642269,1.196045228854839,0.7465742393449775,8.78771090264491,29.412092374219085,0.0079551139545193,1.7626035372308213,0.0003758891939733,0.0227368203803346,-0.0031591450811517,-0.0049958978250966,-5.642844323126395e-05,4.135092913711847e-06,-0.0006035088027547,-1.0149893853405402e-06,-3.051398749561979e-05,-6.796441511058993e-06,1.7581124935238622e-06,2.562328120989086e-06,1.0322403743362303e-06,-1342.0611187136567,0.0002619015435401,0.0014981216928791,-3.135969689170459e-05,0.0001361075107598,0.0001060285216854,0.0008110242905322,0.939386427400412,0.8559735124326928,1.091549009552807,1.3183850702023407,0.714644875458091,1.220902737954835,1.0147373656189709,0.4549110525877631,1.0364519877083882,279.58527579475776,154187925
393059,1.5553628403191109,8.449436007998765,39.29089426950605,1.0905430787451569,0.7364563990684677,1.653379009836705,0.6706815277144177,0.7541781038383347,9.002620134840255,28.837888882759785,0.0099891471167223,2.6171269405991326,-0.0011007446321888,0.0363784246344814,-0.0033813539068973,-0.0027329255782553,-5.204446696222996e-05,6.918917634362936e-06,-0.0005535731524934,-3.2506848143836227e-06,-5.050884418952887e-05,-7.214326694815274e-06,0.0005389781924303,8.905974154783437e-76,0.0091639800586691,-5.590775145198917,0.0002307498038962,0.0010291891254878,-0.000216945459725,0.0001282032902684,-3.181936274806161e-05,0.0009571303091261,1.1180522247104476,0.970001039000236,0.975989884644366,1.2495895423572163,1.0073247051495116,1.0702825731658354,1.0127071796785034,0.1636395788411692,1.0485578908509587,276.2479804493963,158186304
393741,2.288583382504198,5.743038086958382,142.69200953564396,2.742575340345068,0.9345999697397096,1.073271315461838,1.0214717829403994,0.4731891256438928,10.204001628658473,28.004128983509062,0.0091824924650238,5.930423921994531,-0.0020500682844067,0.0253139360438535,-0.0022827076003966,-0.0042046544375272,-8.211636819578572e-05,-2.981817304921549e-05,-0.0005333867667829,-1.8582930545925657e-06,-3.617436135256513e-05,-7.418877389634592e-06,0.0050805543746165,2.868306068724713e-15,0.1010670361465041,-0.5148127195985469,0.000262600133219,0.0014638467741342,-8.443436122859167e-05,0.0001452747412007,7.032811651258281e-05,0.0019529348029047,0.8207945186997759,1.0529440150113465,0.8676992742652092,1.9677233564393903,1.3492410605362486,0.9008748547510326,0.4327079898032228,0.6876308365381719,1.1119630406255183,277.45504264169364,158458422
394391,0.8117307566306158,7.327993927201044,101.45972088552983,1.469442657464601,0.6392845869782882,1.2876309418545648,0.3356590498436657,0.2991730801766256,6.994343384036958,31.40670535040578,0.005808026128858,2.5601752901262347,-0.000215315203272,0.0232972934740746,-0.0024184109007473,-0.0014485810213454,-5.712105491850721e-05,-1.3974597815810932e-05,-0.0006146769059052,-1.275218183240804e-06,-5.849569290174771e-05,-7.167096679023711e-06,0.0021903537630364,7.700533995063177e-17,0.0016968014952238,-3.3230204347215078,0.0002713668714527,0.0009941750774119,-0.0001870526079916,0.0002185703191669,-9.052481621009494e-05,0.0015015901735984,1.0208111151164174,0.9172123815145374,0.8442111125373122,1.8251705740425328,0.7705488684804871,0.8345880773161163,1.28194678920212,2.0811340266257985,0.9310319754502924,279.9191784784265,158717772
398876,3.651893969483399,7.197472560613656,81.59340126068797,1.0566132404388415,0.7371427883090008,1.2114432471885572,0.9718113760888004,0.719837152777156,7.939767322448588,37.34259941890525,-0.0016523695936303,1.1027775925387795,0.0043896739809939,-0.0021314312317407,-0.0054323921243187,-0.0023130515236112,-5.6774283919461376e-05,-2.24408997811261e-05,-0.0005912563942001,-2.897256151066443e-06,-6.232073043337383e-05,-7.548154150946674e-06,8.410513718888371e-07,4.7236472369248645e-07,9.364252959617515e-06,-3875.811689495179,0.0002564464315342,0.0016388238221274,-0.0001410477726533,4.146725567438692e-05,-0.000130967275948,0.0015825612588714,1.2580617250606458,0.9975905565824328,1.065381955215723,0.6132881096205165,0.6986580865930123,0.9973143747018032,0.7000786679669674,0.5329701879006179,0.989370417627484,276.77649500907273,160507287
408417,2.7699945913095347,6.61288463354538,107.39790078354162,1.8576890566436737,0.7481378190243678,1.2280709559279095,0.5372964494104822,0.6479564661217585,8.9920344525925,33.245397099552584,0.0029931641369967,1.6055814836485562,0.0027844151227198,0.018647209848574,-0.0034080336901306,-0.0010745295501731,-5.3658291684460575e-05,-2.123394570511263e-05,-0.0005172055086101,-1.9890218878015467e-06,-1.519872114503113e-05,-7.129581199511156e-06,0.0077562050760297,1.2442977991170418e-14,0.022136899745561,-1.0715065093460012,0.0001537773458439,0.0015828195461029,-0.0001038944273693,4.103181268469186e-06,-0.0002248973990579,0.0006909611564043,1.1577439649480057,0.8988821756273199,1.0523707550839585,1.739021539367695,1.0545213092606758,0.8384273631152729,0.6781156305556768,2.6859884247584387,1.0480907093319631,278.56267086481705,164314146
408464,2.1279476621222715,6.8141234565630455,63.48286993540867,0.9301314711542378,0.7171699342089154,2.043929377169696,0.8601514874617289,0.4058828565772734,9.818789679885874,35.377932774097296,0.0043288317062442,-0.5180004745107447,0.0014339005042759,0.0318937232551755,-0.0037295482499807,-0.0021337312011315,-7.212823570221263e-05,-1.6161778990064325e-05,-0.000490981697387,-1.6853164608673454e-06,-4.57352250973317e-05,-7.812679442040686e-06,0.009054753155166,2.797805309212037e-34,0.0244913250155999,-1.5371490836870132,0.0002268288437228,0.0018567829241723,-0.0001395151940755,3.5844886696084495e-05,-2.8520503895141343e-05,0.0015480363503236,0.9755809565796448,0.9603751489166054,1.0928977166479965,-0.7208945107012705,1.100058519943096,1.1593440959936718,1.2053390411355795,-1.0932847935350956,1.0895583101131607,276.3209338608377,164332899
419269,2.8222407326978,6.707896409048712,99.38919435519122,1.0555967100708352,0.7827083081031205,1.2541000759985437,0.7570172758380058,0.4009569005656469,6.255346616011376,30.168670106981747,0.0051266840536157,5.407461502104967,-0.0003723517871273,0.0132887591116302,-0.0042094710201994,-0.0047748106531054,-6.746347217611279e-05,-2.657982665302441e-05,-0.0005455122419541,-1.2844322420848892e-06,-2.29966303048942e-05,-7.051304509779472e-06,1.5710939891324092e-06,3.4563674336027496e-05,7.540488002340451e-06,-940.6644782093643,0.0002046518533856,0.0008492844441424,3.964897266935879e-05,0.0001051518742366,-0.0001117136223675,0.0014527846876617,0.9138400077296406,0.9951676466384086,1.0916552852181052,0.2371987003934464,0.7562024486480686,0.9116363069689944,0.8639801920855924,0.397767299924903,0.8883842510800647,278.4360045810972,168644094
423151,2.1850592802265654,8.156769467668266,120.5815308363984,1.4829694209467046,0.948416856282725,1.196871147953501,0.478803934236225,0.7198256283353452,7.112374082620519,31.032117835244843,0.0048665005107106,1.0452118390368113,0.0039438969713644,0.045896799482715,-0.0018124678396525,-0.0005368599064011,-7.613863392663587e-05,-2.33496425455355e-05,-0.0005701680656126,-1.9342011609018034e-06,-1.8995561206461934e-05,-6.437005201847302e-06,0.0005359602295584,8.891266515254312e-74,0.001327380281677,-3.665576853090033,0.0002418139944665,0.0013087862494435,-5.625612499185949e-05,6.371543885900397e-05,-8.676096039298803e-05,0.0001351508133742,0.8997986411169895,0.9118812083609998,0.822464796793358,1.3417778124575637,1.1680893513376662,1.239383486024858,0.8049540484846462,-0.0335003545972408,0.9384649743778566,278.0083323252887,170193012
427485,4.913241772220927,8.269588975095894,19.65546026872728,1.7038148877444563,0.756057063749553,1.4679846101762006,1.0661434798090257,0.794994184719566,9.82398934935148,30.95755716209509,0.0047615218153003,3.941453292324161,0.0018804903126308,0.0188192161117823,-0.0048638165226075,-0.0007289803440505,-6.219787486896854e-05,-1.274092755077239e-05,-0.0004984728490166,-1.983298973437052e-06,-2.0480444013726188e-05,-7.74527912892535e-06,0.0318237420361927,3.084952882513865e-37,1.008946069414069e-12,-0.557182599335467,0.0001819566677223,0.0013753214923794,-0.0001071620357317,0.0001585397088219,-6.291615215187073e-05,0.0012824487104047,0.8698669110116586,0.8875359304154887,1.069740579567383,0.8367517903482092,1.069419777731913,1.171025430682603,1.407318734408027,-0.3818495436706933,1.0897608601424704,277.6588519944582,171922278
430564,2.8550752915315782,8.815240126209453,91.8735589351726,1.6367558535538371,0.7614558940513246,1.2972431112018663,0.4734346767629336,0.8274496699880937,9.268025388684636,30.02708401227028,0.0094858559396505,1.032597203420813,-0.0002356628538121,0.0055299275895553,-0.0071337196246939,-0.00085050647436,-6.248364186144951e-05,-1.8802524524567715e-05,-0.0005256275497762,-2.4628622747686184e-06,-4.228046418069825e-05,-7.162968516166247e-06,2.154128792251943e-07,3.157791711556153e-05,3.240447117487045e-07,-3476.132598143811,0.0001709233856621,0.0018213027403326,-0.0001006502358648,7.241047818145939e-05,5.0414979711015983e-05,0.0019750663113862,0.9653714954300312,1.1185108118774212,1.3513986845956567,1.153335341334983,1.01357009399787,0.9408416880175816,0.648314819617481,1.2040758921044985,1.0622593500692503,277.0132707334149,173150799
434763,0.945132881907434,7.629943224478437,118.02066833517658,1.5441563315259024,0.8678720451515134,1.171719615839029,0.2070548074618788,0.429066916730681,7.087100002680126,30.15508150189193,0.0068457732102783,0.2988679587310829,0.0020913948755471,0.0112490152092279,-0.0032496389739315,-0.0030266279103446,-9.938560988503028e-05,-2.1714012841010484e-05,-0.0005025388850708,-1.683641488241272e-06,-3.1482821311691625e-05,-8.235555042242141e-06,0.0520280491696506,2.57750908796337e-41,0.1372026309199552,-0.5179087184656571,0.000288168347736,0.0011972844269015,-0.0001862481503476,8.822897570826212e-05,2.633373209091912e-06,0.0024057954134195,1.0669856506505702,0.9307047199861854,0.747685296446887,0.8358135513953894,1.4691506302145576,1.0796951282302198,0.6635756650766121,1.4673972241721978,0.9370942976410624,280.43596377359955,174826200
439450,1.0809479559670168,6.587296730447237,48.46156840892549,1.7494987861090734,0.5661945499516359,1.2729617526879564,0.3198538992717143,0.0316433758915178,4.963053861557551,32.23449935297371,0.0057184047176596,5.093006372988191,-0.0019415451608322,0.025295376797162,-0.0054685999370497,-0.0023084731090493,-7.504116224262846e-05,-2.83364023762403e-05,-0.0005409390219674,-9.8966993511596e-07,-4.775640712441473e-05,-7.545324396796601e-06,2.5380274619413986e-07,1.0437950429248859e-07,9.24494846297892e-07,-10239.77350809436,0.000261955923884,0.0012289300132556,1.3201963980541642e-05,6.916021378199891e-05,-1.1788415959029542e-05,0.0001743999156525,0.7962341488653301,0.942007339819075,1.0527537212687632,1.1496859262846928,1.086807373434305,1.0459482636845243,0.674390024063116,1.3149590669950808,0.8104448122478249,276.2445977693416,176696313
445283,2.038445641273725,6.5141235599279455,149.03072726807957,1.3498338236844942,0.7842537183512529,0.9526542299988788,0.6558488980366506,0.7305721946559741,8.197914042319608,32.31834033471113,0.0062285883509072,0.4502183573689767,0.0025150736493322,0.0044304062791826,-0.0031178469408039,-0.0025182941057387,-5.0981151021887086e-05,-3.729882735939015e-06,-0.0005623055065794,-2.638507264958614e-06,-3.843477062144992e-05,-6.181603148156364e-06,0.0059141439823103,55.95087651116388,1.3585676692386946e-10,-0.8025113004867194,0.0002077325726371,0.0012413541469097,5.22185056759035e-05,0.0001381765690694,0.0002330132375096,0.00167497828009,0.9896582109068992,1.0816737371851397,1.1367476605341025,1.007404435271022,0.5546833224850187,0.932410124952068,1.363311256598903,0.9325176450917798,1.004450086764166,275.38094480885053,179023680
447758,1.871064050140217,6.427886704065737,64.87810695747035,1.6799289903516144,0.6960450339110972,1.2863533508241305,0.4712538642248354,0.2347302707106907,5.713271534089105,31.147785873903217,0.0062501167351008,2.3828224813509884,-0.0004496511339926,0.0229428446014396,-0.0050362550299174,-0.0030085560069124,-4.653700192819944e-05,-5.708211626648122e-05,-0.0005875772026139,-3.287170095002594e-06,-4.655249907548687e-05,-7.471086171217224e-06,0.1291934776226649,1.3974786721476816e-41,0.4606600539041404,-0.4795050427507113,0.000249855555394,0.0009328039660682,-7.365075025396899e-05,0.0001626609602106,-7.260772941964893e-05,0.0028595459706664,0.821021405049073,1.0774309545726437,1.062685733586238,0.5056990450086378,0.8404381267549589,1.0377993340066567,0.8266833327864362,1.3573895618494567,0.8549506215965788,280.141750519187,180011205
463175,1.2701760993763354,7.639713740449753,102.85209950299448,1.0045023908761253,0.8954181835880841,1.1397448651082351,0.3331797497064216,0.4863247425759541,5.951309143542455,34.86342257902311,0.0021463925476987,-0.4697469217101113,0.0050506604715534,0.0272240614690776,-0.0037778734674831,-0.0013335282070823,-4.805091105454573e-05,-5.474910760191092e-06,-0.0005930397694894,-3.3920025541558774e-06,-4.719810888545061e-05,-8.220986385950852e-06,0.0617538246066926,2.5606511411222493e-41,0.523166349383596,-1.362889195126369,0.0001816500099449,0.0012791277878489,-4.84465544503654e-06,4.319300256784575e-05,-0.0001490812135145,0.0024332632353816,1.0822292079528968,1.0164656617758503,1.1323895705482974,1.5212196598830665,1.3210048763262785,0.9660309210849154,1.62812036177705,1.482153338569658,0.8695110153667771,276.917533181295,186162588
466847,2.077179384301529,8.452020247633595,109.03951783023926,1.2841400171673756,0.8194458256571703,1.4994400925491786,0.3630847946277961,0.3530806432836486,8.235140403738091,28.970867960750358,0.0066240496629812,4.1179573555955535,0.0006414426189105,0.0220537862987094,-0.0049116957911404,-0.0022205314198482,-8.50956015798553e-05,-1.330048772610576e-05,-0.0005504445403043,-3.695465911884871e-06,-4.201984532034873e-06,-6.71019744027103e-06,0.0016352843957607,3.780398445694645e-18,0.001122713776811,-2.8376120520847383,0.0002068474254162,0.0014955469484711,-5.728516393633244e-05,0.0002001434312731,-7.209978694830265e-07,0.0005525248843107,0.9588573192898966,0.94706502246346,0.951743519895338,1.5738916438885011,0.8268877760770288,1.0336617507545809,0.6291655962592038,1.5499459512365934,1.0066346226059149,277.73011265733186,187627716
469048,3.8082134984309497,6.257883774059788,71.75774994155583,1.5091885910048397,0.8907257976214225,1.0654672918174637,0.6223555275556024,0.7689361092289952,6.743550529124935,29.17917023120128,0.0065019053391036,4.57489544860094,-0.0012620325041028,0.0402097332763351,-0.0030938639088053,-0.0025484822648131,-5.4195964828856056e-05,-1.3537168382919242e-05,-0.0005450474283108,-1.6464947209611515e-06,-7.206123850526653e-05,-7.046345388392273e-06,0.0494144012775965,9.383726353860916e-36,1.030607505445009e-12,-0.2482909770985921,0.000185486868302,0.0015887635156359,-0.0001257428690803,0.0001563348622898,-5.610665138771344e-05,0.0015476806148926,0.9788287305196116,0.8917024397681677,0.9235139605430308,0.9431392094045988,0.7157962393253534,0.9297445017180194,1.003016915949356,2.0042773994616443,0.9150557796806048,278.8569154025769,188505915
473375,1.6981535644944803,7.558044697448427,57.420485403794245,1.0821493600968024,0.628228462083666,1.1441275913875015,0.3484721172514772,0.2900015708967673,6.173334174232858,37.327254280218185,0.0013356914090167,1.012250625184317,0.002056957890523,0.0304545558252106,-0.0053153145152825,-0.0022622876675966,-5.7982008731156695e-05,-1.673622891395581e-05,-0.000429633386584,-1.0586064041238598e-06,-4.52036259136897e-05,-6.574823099989404e-06,3.80177985748432e-07,4.5124674121947246e-05,1.1197794736941933e-06,-4763.728701957013,0.0002105228260811,0.001069460314042,-8.868569495095352e-06,4.724080676673381e-05,-9.457105307446565e-06,0.0018578776663913,1.0286092940710805,0.945098552605289,0.8818588967981076,0.4590466585891563,1.02079889997378,1.0619205813853094,0.8449047473126913,1.5100793143213331,0.8839639117560038,277.0664784223793,190232388
479218,2.25089251094604,5.695349796974775,151.72398246989763,2.374217606623957,0.8956157439193588,1.4632663552561809,0.8418168766634594,0.7228875909756914,10.272132172630531,33.964995044485995,0.0025266915200373,1.8671019062739715,0.002214296493571,0.0212739349393707,-0.0013598950933677,-0.0026556309198324,-5.7948444574988505e-05,-1.5883033943495496e-05,-0.0004921110313386,-4.094879624705034e-06,-5.666819559558512e-05,-6.520242273539182e-06,0.00664455887432,14.519838021305423,5.283513086141193e-05,0.0659432803818303,0.0002321998437442,0.0016743010994578,8.205081027276576e-05,0.000142366297843,-2.168134239278589e-05,0.0006525075578035,1.1370532214500138,1.046986240030013,1.0964406381389775,0.0448471127057299,0.8798432064156578,0.8990740047797062,1.2716595440653615,0.4878726353061251,1.1149273671650168,277.308064274085,192563745
480617,3.6802953064465385,6.204052635975725,124.7269330039819,1.8793949257839213,0.8453638157733627,1.0698474170013963,1.0130641379515246,0.602892886763569,8.640984964222922,34.44455493469477,0.0020229424558658,3.4069940448674734,0.0015346745185295,0.0452456058957052,0.001197959909615,-0.0023881608092342,-8.166486536953112e-05,-2.577424255541859e-05,-0.0005667757119603,-2.094226089412153e-06,-5.843103642133166e-05,-7.152284797109583e-06,0.0137001403971598,2600.4678549150144,7.453086185894744e-18,-0.4412667219493316,0.0002077960872074,0.0008970335287409,-2.2007461194394416e-05,0.000116150987349,0.0002539187215809,0.0026834147850386,1.0394915318550144,1.0673428422312985,1.2286456661986425,1.0504592015918068,1.498536018464277,0.8739699419816671,1.3428130902019642,0.8082557614801035,1.0291827064176762,275.4005264138008,193121946
480634,0.8506853173755796,8.777731908043883,77.34447182748943,1.034230502916612,0.9023847846064986,1.075137101665611,0.0953311900372746,0.4932215963256314,6.261159527218069,35.83328592082162,0.0011839053905036,3.052487079923191,0.0018884882046539,0.0286983552125827,-0.0062728116380848,-0.001777218841985,-8.269985635619384e-05,-2.3393871350538836e-05,-0.0005443817575584,-3.2771094816185834e-06,-1.3406794387415384e-05,-7.1285730335364e-06,2.388395370724882e-07,6.041274367194605e-07,5.1467254760194046e-08,-33831.09267085894,0.0001833949356525,0.0016470369227312,-2.4130708639108183e-05,0.000155762514444,3.73632712755783e-05,0.0017195540218646,0.9255519120144632,0.860880413134608,0.9215405042660904,1.5422522033029158,0.3973576519200604,1.2936332578199674,0.9758425625237204,0.4293314400014321,0.8886558430137428,275.1774503193276,193128729
481487,2.515283376089938,7.945479952307094,60.46662282065835,0.8702073164457567,0.6029458716445124,1.0592525017573289,0.2507275221842759,0.5554908726945609,6.163470821983958,37.00829326111339,2.713818665862617e-05,-0.7988799677631901,0.0048354937358309,0.013755332898004,-0.0032807378953379,-0.0011925479550397,-6.506059798111884e-05,8.732094774090008e-07,-0.0005399547836827,-2.952725157243598e-06,-6.09423439107258e-05,-6.664096683988516e-06,0.0107389036655643,1.1722884735834252e-35,0.2497095614657307,-2.5991529687170267,0.0002989194593733,0.0016009965436104,-1.0523155107893396e-05,7.666422411233193e-05,-0.0003117507270782,0.0008179910686762,0.97691294366492,1.088229596576355,0.8667633508431821,1.48650255654386,0.9232168202193596,1.0893531992512864,0.7803733085762984,1.099722225479118,0.8834518462689371,276.70593989962657,193469076
481874,2.789828943534147,7.9218188178860895,126.59107862878886,0.945586467833198,0.7507909403296557,1.474921348309973,0.6943417374398655,0.6703067844742829,8.706893646403397,32.040581804682496,0.0054393113916561,4.802010625672257,-0.0005403932534661,0.0257623971011296,-0.0014271579265332,-0.0036158106733862,-4.765251237129044e-05,2.174585052052972e-05,-0.000585663968341,-7.145776454944326e-07,-5.72805701989179e-05,-6.7679414509384094e-06,4.460679613969224e-07,0.0054501684581705,3.465901070090909e-07,-43.36413736734568,0.0002492028189212,0.0012002315124111,0.0001394368475148,6.833467777926308e-05,7.085286412751133e-07,0.0021411487889663,1.0645467417057284,0.9635908457384216,1.0716948174053214,1.024171276503419,1.04082419903962,0.9965801877071282,1.017065550047246,1.6210267305848394,1.0325453228904935,275.7704467272924,193623489
484634,3.85564924881723,9.763159493900222,33.122604520239335,0.7586544466127734,0.605612320167721,1.3103757258006157,0.2396565198161541,0.8936487762317818,8.47146398861679,38.53444819008738,-0.0020871572139146,1.323347535885037,0.0030542747797713,0.0162876825226789,-0.0023653103771193,-0.0040003942061868,-6.970743059264738e-05,-2.1402251077784654e-05,-0.0005067095334136,-1.4434403353820503e-06,-2.5035253745775236e-05,-8.76951631876329e-06,0.074064014120543,7.631050810069499e-44,1.7615091551958146,-2.237044422759684,0.000201470430933,0.0013667062920729,2.401873599980521e-05,7.486610538683499e-05,-7.15264007863767e-05,0.0008240419569694,0.9792454206196914,1.003827576749447,0.995180488944636,0.5478220174877362,0.6358489760319398,0.9509890616600336,1.6341929471365717,1.4425094384993045,1.019496019412832,279.4317742175147,194724729
486546,2.153598892637518,6.381609860010584,116.53121473659854,1.2218977707700065,0.7559696766093524,1.1317883271136466,0.579644349371012,0.3061528932780066,7.520421196939332,33.44800466546352,0.0030641148055437,3.041725964240287,0.0011697794502612,0.0176004826593052,-0.0021842339299345,-0.0034275045685142,-5.991199456841582e-05,-3.051064038650592e-05,-0.000500067842747,-2.7122646439846263e-06,-3.0037953401268856e-05,-7.38707336233581e-06,0.0001235941510505,1.8027069659329958e-70,0.0011880089205381,-40.889540550654345,0.0002199212833413,0.0010886199967843,-9.285805282405129e-06,-1.1132563085878935e-05,-1.9277031100230124e-05,0.0017867712843762,1.0076639339731268,1.0687074418288138,0.9339209994286748,0.3734228086091714,0.8198532285143197,1.1252805620786606,0.8879502580381012,2.989903878104305,0.9640463270880308,279.8489173544849,195487617
494893,2.030791946790009,6.758426481108648,59.14363267455386,1.3486939808736684,0.7572031207436316,1.217650870378807,0.6593887435699469,0.566240086163547,7.0782972130246975,38.27306498800287,-0.0002557759004589,-1.3619167614052716,0.0041540642154247,0.0102310251816305,-0.0059685970212126,0.0003116646032229,-4.917789928094924e-05,-5.468875754991192e-06,-0.0006151369574879,-1.0358179616224982e-06,-1.2957128142023012e-05,-6.685673564909591e-06,0.0097969708319475,3.5265836738662056e-11,0.0159261589867098,-1.240382127051466,0.0002689186622797,0.0010593545953148,-9.451092987702392e-05,7.862088555611415e-05,9.689923812281953e-05,0.0023675435591108,0.955401004000258,1.0086424282054358,1.0184018051261778,2.0876079068942106,1.6206276162250126,0.937229388942615,0.7354922100042023,0.0791304710941016,0.9366504866348888,277.4684948310981,198818070
499046,1.832231107638437,8.213738162931111,101.310931313916,1.6639843232620215,0.8183910071058849,1.3281909950746644,0.530608461276687,0.8159124361123216,9.51185515061055,30.566091860310006,0.0040861097765808,5.29656124099874,0.000164057031034,0.0140351142187781,-0.0046788827441248,-0.0017129213967273,-8.212833426867896e-05,-2.835075108181031e-05,-0.0005963635869139,8.057665155765827e-07,-1.5697979647511586e-05,-7.102775758878046e-06,0.0053601937133122,8.681367559954353e-06,0.0132907285938799,-1.497200745585605,0.0002550085526898,0.0012130561836124,1.0214265535124048e-05,0.0001075555530322,-0.0002479497584157,0.0014777754539652,1.0713174374719252,0.99111423598153,0.9969131473721096,-0.0823365518500651,0.6260951403301853,1.11614596179186,0.8900149242509319,0.6038943839865973,1.074539158193908,280.39260033544275,200475117
509515,1.46166427240867,7.485279598538169,78.08416404305245,1.803893098277624,0.6614801321607798,1.1629146767847234,0.2052892718513724,0.3262963014210904,8.075777388010202,31.886719225345715,0.0035776658639437,3.694878779013725,0.0013390835826206,0.0296478191217624,-0.0020444525016535,-0.0032967118607349,-4.598299481510916e-05,-3.83015718116339e-05,-0.0005982157756265,-4.6128683785149515e-07,-3.594332913871331e-05,-6.349142371051317e-06,0.0426645249759618,2.472981162944445e-36,7.492161610567208e-12,-0.29170336741604,0.0002232001216854,0.0012126318733258,-7.187645179374185e-05,0.0002862318137624,-9.130633888708508e-05,0.0006011212639069,0.9414583937765384,1.0104875678000895,1.0128597133018176,0.7111396056378897,1.292357833105779,0.695173949173721,1.042672130766996,1.8630607234827583,0.997318652420744,278.79126282764554,204652248
513275,2.1287649331388523,8.085469193035385,80.80994955544762,1.646395844315762,0.9430326072499658,1.3704517199848696,0.6700752453201689,0.6651843374499671,8.964812897487413,34.22600770085646,0.0054202923399629,1.5752131165925805,-0.000150104435212,0.0291517456087849,-0.0024974712724989,-0.0013970751493278,-6.870537485374516e-05,-2.778564913925492e-05,-0.0005976857682229,-1.6437097490175875e-06,-5.364710729913624e-05,-6.786954649343619e-06,0.0077959650553335,1.4050243991865355e-16,0.0140784657534291,-1.5461018617750342,0.0002064191865902,0.0011671701924947,5.250827666393749e-05,0.0002161359096387,0.0001348031620005,0.0006252534620577,1.003307738518098,1.0368011681684717,0.896396428227735,0.6209960969747296,1.0373045773350518,0.9228736220771964,1.5727767295316162,0.1563083983014486,1.0467394905695058,275.9326907766632,206152488
516371,2.4531801885766544,7.767066573493527,96.31137442657835,0.5962336210414909,0.7143476076208465,1.243828308780889,0.3533848253580961,0.7236084711913575,6.087180175341844,37.725901865151656,-0.0011077109633312,0.3121710249104874,0.0045576452715053,0.0111049633068921,-0.0027328796583133,-0.0017498461448382,-7.759436627521977e-05,-2.959137216812659e-05,-0.000492184886416,-9.121666258011482e-07,-3.352540979806202e-05,-6.287919245445902e-06,1.8697216672016097e-07,4.055292864150981e-05,8.202741995366915e-07,-5124.460349287947,0.0002865234202255,0.0011655215698177,-4.4450184342565975e-05,0.0001744172126108,0.0002588586830378,0.0004496058096978,0.9233347997231895,1.00377039122969,1.1417986059919571,-0.1461615346185898,0.7832917215783094,0.8028710878053859,1.0858320280980638,1.2146255546439912,0.8783578334944446,276.4319310867082,207387792
